,y_hat
3910,718501.6042986232
3911,2158340.3955963473
3912,528057.3508640667
3913,508591.7570209815
3914,844437.0753542129
3915,600633.0734420291
3916,495587.83537668985
3917,756769.6870487692
3918,1196334.9981120476
3919,377827.679871788
3920,462570.85493472544
3921,394160.81874439446
3922,489953.89242027956
3923,931609.6251374882
3924,694044.892714272
3925,309588.6671590813
3926,429078.07281595166
3927,382234.75758492993
3928,468874.8225006966
3929,900930.6881376298
3930,454801.9344274911
3931,230248.68485118268
3932,432107.8689582297
3933,483942.0907136544
3934,526136.3938855773
3935,510208.89359202236
3936,325536.92785940703
3937,895447.2732417835
3938,378397.2780194346
3939,432545.94724917196
3940,493367.7976085743
3941,442090.5068129314
3942,287741.79360523174
3943,507644.69220154086
3944,758335.1256575759
3945,721571.4071576411
3946,386638.5841842671
3947,805835.4869575328
3948,230194.72576321228
3949,353665.0832336023
3950,546894.4255012951
3951,427879.83880432864
3952,418442.527301398
3953,654659.8614151098
3954,529386.3226427055
3955,400571.9825727132
3956,537061.982112588
3957,521254.71492668474
3958,763863.5489432222
3959,505072.7535905304
3960,434720.2666169918
3961,560053.3449203086
3962,343097.1771583309
3963,614462.1692819905
3964,873125.8894631041
3965,442623.65296750655
3966,285682.39193770103
3967,493507.5355953827
3968,1276948.0642537326
3969,460715.79693968786
3970,615809.2751164384
3971,868026.5495286242
3972,491566.8866388588
3973,521034.28138251253
3974,546122.5803286259
3975,489640.0011175196
3976,410920.098146726
3977,402304.87860134564
3978,425032.0175551866
3979,461307.97832115897
3980,336600.1836912312
3981,341237.70436738926
3982,436737.1706224242
3983,743469.165765245
3984,616824.0880026068
3985,979869.8140587009
3986,386512.00401120726
3987,437792.0203037993
3988,336619.43322635774
3989,351671.4575562378
3990,676563.9867182372
3991,425761.1427673326
3992,617310.9992902378
3993,1073820.6724834768
3994,619914.2509970694
3995,247884.93074048866
3996,336923.05738722405
3997,514459.2623399191
3998,679464.6226445823
3999,392057.2860774186
4000,469833.57258170296
4001,425891.2569396952
4002,304578.0757318648
4003,266378.122548961
4004,686461.9828266506
4005,242122.5168202167
4006,490801.3261254103
4007,482065.9715662297
4008,421293.36687030696
4009,381072.6466442306
4010,540825.9752519005
4011,574330.6394030941
4012,483392.3122677497
4013,276593.066321527
4014,954953.8793273653
4015,534385.0914947897
4016,553903.6543801585
4017,305055.6950073126
4018,459611.6830669377
4019,554739.0286348152
4020,1857430.0919506326
4021,531618.4818916228
4022,437862.7191288967
4023,510615.0714922195
4024,507378.9362197205
4025,454850.1976613878
4026,1624628.3849479742
4027,801482.6621069355
4028,634723.5798695089
4029,435695.96396940365
4030,695747.9420545497
4031,1269003.0286570862
4032,731753.194574225
4033,1016610.8811057085
4034,303781.992865116
4035,657171.6642597131
4036,327438.40656370437
4037,865732.1591680741
4038,985791.0976905451
4039,480714.4433851737
4040,621475.2516275487
4041,374896.21553673554
4042,274424.13914948306
4043,1692182.0727205356
4044,305851.20166632265
4045,455261.2405533197
4046,538909.9882384412
4047,448620.0952974322
4048,451812.4070230025
4049,412599.04761412914
4050,362233.7155209116
4051,775387.5521947098
4052,550858.1783552959
4053,399364.17046457855
4054,1483336.6431192784
4055,634099.0703214875
4056,793617.7246516622
4057,379345.0968673225
4058,522981.511314037
4059,543946.0398241181
4060,799813.3515008627
4061,580873.3515353822
4062,539730.9860946714
4063,598856.6349791455
4064,551668.9970542877
4065,798002.1926173172
4066,338383.4213916442
4067,820366.9041591145
4068,495312.65897554986
4069,724075.8318757383
4070,315426.1638120323
4071,515148.7832215474
4072,425348.3073397005
4073,410378.7389704811
4074,435391.5796556008
4075,372348.17387984047
4076,413055.4842304472
4077,666323.110193039
4078,1616222.4800999574
4079,519566.2078924036
4080,413181.1202942614
4081,448054.6857800926
4082,1470901.8665449847
4083,355722.65220099833
4084,684532.3112278129
4085,993133.0414168261
4086,440448.1375071796
4087,363088.7600945273
4088,393540.4073040183
4089,465288.4589302117
4090,490062.04129830364
4091,378415.3794302814
4092,496984.22602278227
4093,1400694.3546235105
4094,562563.7000326626
4095,509780.6639040737
4096,319891.1892145899
4097,376064.8751515832
4098,320348.27703493903
4099,403817.1946541169
4100,349589.63490882603
4101,296363.25910918234
4102,329467.8933074047
4103,365835.84792942763
4104,961395.7932622632
4105,847232.6425145672
4106,601674.6908594358
4107,329485.50608673866
4108,401205.6314442147
4109,758081.9154414252
4110,295862.47889655223
4111,570961.1131735139
4112,348948.69490746123
4113,799434.197618699
4114,319421.6934950652
4115,419213.40988405736
4116,486081.3715275193
4117,345642.0979573628
4118,541331.7982073438
4119,347768.48691028124
4120,864610.4557938655
4121,372767.1515592597
4122,414738.73266315856
4123,768487.1642591733
4124,869189.1267753602
4125,352996.7095442028
4126,534070.666650302
4127,557085.068647256
4128,740391.2960650598
4129,572355.4367331
4130,296022.0635872796
4131,497934.83840977616
4132,445040.23300841276
4133,485653.66937572707
4134,1046125.8586925328
4135,1067188.8629727382
4136,1052952.9103388013
4137,396442.06216919434
4138,492120.81843051175
4139,269295.67476652714
4140,537737.4616454566
4141,673636.3913113037
4142,758138.4329376314
4143,560831.0601604873
4144,475575.7566900376
4145,484921.1135490876
4146,398276.5235877975
4147,396681.0881677692
4148,536251.0118450446
4149,580742.3097476903
4150,431018.10477993486
4151,951193.9673306528
4152,557051.7103515494
4153,348877.2459014114
4154,510052.6506740268
4155,470818.2688105658
4156,378397.5026999712
4157,396111.7110190127
4158,326632.3876869381
4159,751464.8875686773
4160,757723.7438446854
4161,347856.0122323841
4162,318650.0134590168
4163,358805.079352203
4164,503348.3979115393
4165,401968.80705091194
4166,441180.41688825056
4167,518831.149640569
4168,666912.569171872
4169,453135.4882494075
4170,1189693.1959185186
4171,533117.0156687411
4172,496403.44602749374
4173,342274.67130247515
4174,469619.3228476615
4175,913450.300973187
4176,486714.65219632897
4177,1862676.5573302694
4178,679743.9125748756
4179,1050086.0144913248
4180,139956.3084865646
4181,567816.9517471811
4182,417000.02181144594
4183,1337178.2635987112
4184,487178.78791425005
4185,275708.7873764663
4186,561633.4705098276
4187,969384.3219046287
4188,681918.3103220295
4189,392480.01618020877
4190,417034.0103337362
4191,489325.6420623963
4192,667435.5370459501
4193,489816.2315116901
4194,872519.1905154474
4195,1340988.602980285
4196,1167121.856621126
4197,550821.6645080319
4198,747656.0754982566
4199,336054.0142203565
4200,508389.00735182344
4201,407282.201285108
4202,420845.23796998535
4203,603955.6126857129
4204,1098210.138813383
4205,547631.3564489172
4206,751523.4763767079
4207,395246.41162523977
4208,583146.7496336605
4209,925612.8046130979
4210,510232.59567952575
4211,1098397.6200864182
4212,534541.9686515172
4213,603371.9283250637
4214,774742.681174967
4215,1348026.4876241954
4216,2477441.2759828814
4217,385159.1588029108
4218,497284.7823040534
4219,589484.6945874665
4220,485134.1493837948
4221,521538.10631615925
4222,361085.6272465497
4223,496517.43334061035
4224,2109697.5238806
4225,824878.7040839383
4226,478135.93001998897
4227,454310.5551722123
4228,500993.6002936238
4229,284826.33966646326
4230,1291994.9685544288
4231,1319704.8267413187
4232,529066.5563722358
4233,544922.8043799363
4234,893834.5994675778
4235,1215203.498782171
4236,268961.83746655873
4237,524009.57235476584
4238,598356.6389654188
4239,772963.7600157011
4240,2027478.8766821935
4241,369201.3193166081
4242,1307883.4961464475
4243,1023166.5111968966
4244,578644.3775950198
4245,296674.99336116866
4246,305344.4565000596
4247,399759.94039502216
4248,426365.6723572345
4249,429519.03906292724
4250,1231144.5329746157
4251,351178.17518530984
4252,721758.6427711119
4253,485191.3666869002
4254,516638.8388809332
4255,425469.82982592384
4256,541740.7266432513
4257,368602.00437177875
4258,718871.9445788065
4259,325502.8823849702
4260,252163.68533492944
4261,1325920.307836486
4262,539669.2167501373
4263,413757.82334389666
4264,430280.85340276384
4265,537138.3265999836
4266,533118.737635155
4267,641933.0351515472
4268,560622.6700257426
4269,351201.8882751418
4270,618686.0816942351
4271,1000489.5785234431
4272,572814.5446352686
4273,374599.5161841172
4274,577561.2898442377
4275,358928.2543499732
4276,706551.9588249507
4277,592271.3790507078
4278,1460142.5570849124
4279,322273.04210517684
4280,373228.5276629454
4281,547127.0250215386
4282,375338.5326320449
4283,800822.5555323898
4284,594526.8394034945
4285,440936.7303541995
4286,2762015.5216887705
4287,569955.329054656
4288,419158.9607630342
4289,767615.4293538751
4290,592715.1645548696
4291,615983.1460629653
4292,554277.2105769627
4293,500270.5917465398
4294,425397.4595264306
4295,253352.26331308525
4296,465278.2085820822
4297,330379.47941369296
4298,497185.81229205115
4299,372397.10899965535
4300,1339626.232780686
4301,488480.9686308159
4302,507857.8959470455
4303,1103060.137384166
4304,395811.0327157896
4305,481913.08518432133
4306,655011.7413003879
4307,1197046.0485586026
4308,576790.1706433606
4309,861363.4023072973
4310,1728509.5193571178
4311,360791.5514491734
4312,381926.8106732551
4313,429083.38969888666
4314,467482.22858145076
4315,564387.829890917
4316,937125.8231287807
4317,505885.76373539877
4318,492538.2426921413
4319,528552.7765073932
4320,473648.39810167794
4321,415048.639592914
4322,451692.8499001277
