,0
3509,-59412018484731.195
3510,-20514393259489.69
3511,-217381742800459.3
3512,-622642028870037.5
3513,-110505061947229.22
3514,-118371362317851.8
3515,-8776041654557.24
3516,-172874769887397.62
3517,-20993254514290.254
3518,-254032163348251.16
3519,-1572783848701490.2
3520,-183392092127886.22
3521,-6.646896631841341e+17
3522,-83516773820328.4
3523,-35992344866265.84
3524,-78705687677191.66
3525,-46280867553881.5
3526,-270642019272695.25
3527,-7027589932394.982
3528,-135678607835808.52
3529,-28418061828799.043
3530,-6045790891768.245
3531,-129253310135870.22
3532,-85390562915550.98
3533,-177330886353326.7
3534,-485518848075697.56
3535,-105709314580309.36
3536,-245510184622582.88
3537,-174997145967445.62
3538,-290348149466380.4
3539,-273900232480224.78
3540,-768453843617798.6
3541,-4045241708003.743
3542,-9836252389905.705
3543,-64110770528490.445
3544,-66728075124363.836
3545,-58568037000115.914
3546,-137305145929271.75
3547,-30809360629281.402
3548,-3579173188859025.0
3549,-10545753658391.537
3550,-118738349997033.19
3551,-170411044000170.2
3552,-7249974154825.365
3553,-1.7099812504385506e+16
3554,-29413302517617.043
3555,-5403238214780.789
3556,-8241380563401.56
3557,-60766609075964.695
3558,-118385776254682.97
3559,-444711884430742.75
3560,-77648940968556.86
3561,-385056497833320.2
3562,-98457302055287.06
3563,-17856433312348.688
3564,-14582747500189.377
3565,-3113290188750.935
3566,-265834622083500.8
3567,-120610909423028.19
3568,-2477350812637.2695
3569,-11473765000382.021
3570,-4323638505038.723
3571,-9099658458138730.0
3572,-6803350451638.36
3573,-12266798854309.09
3574,-312702262207593.56
3575,-103889523605936.2
3576,-142056236719414.4
3577,-60751655436231.555
3578,-9783917909008.414
3579,-22928423784528.785
3580,-200082497667956.88
3581,-15890910661267.588
3582,-159503947574086.56
3583,-158904065704092.25
3584,-2.8692009371736348e+16
3585,-153836834941188.72
3586,-92458160054759.48
3587,-662815584866900.8
3588,-156948795975097.1
3589,-35853645013397.8
3590,-4769704469943.51
3591,-23370771361288.508
3592,-110845426328490.1
3593,-9486487786401.656
3594,-238267115625342.1
3595,-4397733738898.4126
3596,-230915290361812.28
3597,-123173383499617.86
3598,-4623094813099.346
3599,-36215353109030.875
3600,-189561227184911.3
3601,-5240595628690.0625
3602,-2.310743944223635e+16
3603,-8405178385423.237
3604,-123175649122905.0
3605,-242077593929647.53
3606,-77672707384495.7
3607,-1293480015300304.0
3608,-185655937520636.8
3609,-4480453289724.808
3610,-9271682959185.287
3611,-88856764769383.19
3612,-369797539878104.06
3613,-51587898908394.36
3614,-8221572863935.964
3615,-371171174582276.7
3616,-207047246379430.22
3617,-2385820065353.648
3618,-2430486534311045.5
3619,-269161088518155.53
3620,-81849916666499.36
3621,-11856292736030.695
3622,-133316394601153.5
3623,-7200693698250.189
3624,-7248841385338.765
3625,-60136849064037.06
3626,-10054280163472.72
3627,-7831700611790.046
3628,-5796021776000.927
3629,-271095027340515.47
3630,-2.1931801006295437e+17
3631,-483008742021078.5
3632,-6327501660237.199
3633,-629868122975457.2
3634,-119661886353528.55
3635,-93354075796838.62
3636,-7682937014024.06
3637,-503890951537437.3
3638,-78885292518419.56
3639,-10260631728445.285
3640,-5326696970245.012
3641,-4336885319676.186
3642,-77741679461923.25
3643,-114621389582848.02
3644,-351742398445167.3
3645,-14568666029310.46
3646,-113691932091422.02
3647,-7233756972558.224
3648,-5921381793873.588
3649,-75734273551047.25
3650,-601546851253345.6
3651,-6935829264757.075
3652,-27425691208422.59
3653,-34203347684268.76
3654,-84165809420118.73
3655,-205824445616806.2
3656,-152623417280342.72
3657,-4370348275408.498
3658,-156543625290094.22
3659,-15104793731315.2
3660,-5918024080896.246
3661,-5794319463290.479
3662,-4355310460875.1567
3663,-151303767770974.1
3664,-10349261897615.287
3665,-9615953783036.225
3666,-251524713888417.94
3667,-109907426391034.5
3668,-55378731895847.516
3669,-170468766142338.2
3670,-7386767632163.993
3671,-60719326411848.96
3672,-96932289456927.31
3673,-7557187177013.313
3674,-211619800821881.7
3675,-8392237292864.905
3676,-334115101616918.4
3677,-62491860628491.2
3678,-75386700870396.86
3679,-30788877732798.01
3680,-4347106634841.1533
3681,-114804485604530.84
3682,-441300329565191.6
3683,-491054210713023.25
3684,-3.582745526880354e+17
3685,-143203455737658.62
3686,-8252078757789.819
3687,-23962600813025.625
3688,-60450817349457.0
3689,-4772493910531.474
3690,-7126909729249.814
3691,-640805923042957.9
3692,-436414040784974.7
3693,-118385368601102.39
3694,-277478659041691.03
3695,-99758879956215.25
3696,-4853828595554.841
3697,-149501580379796.66
3698,-343997986709845.7
3699,-260038194052084.03
3700,-4175007206468.326
3701,-6350450597050.426
3702,-97584998618368.3
3703,-95858614532421.28
3704,-2241529933234.3184
3705,-4692358737905.362
3706,-327224781274221.5
3707,-506738889928666.25
3708,-73614123825158.19
3709,-75757102805792.94
3710,-162995526662723.88
3711,-71920320778254.45
3712,-446914213829315.56
3713,-5434376900956.191
3714,-47515866798389.61
3715,-83516753843575.3
3716,-10815634696104.635
3717,-12400898333177.596
3718,-7217538567800.377
3719,-131230188412142.92
3720,-9264175267408.605
3721,-95948675936993.98
3722,-245561981939934.56
3723,-221866988989363.06
3724,-78940867973570.48
3725,-2385836759680.045
3726,-7832276955164.51
3727,-8862955032392.426
3728,-119573400890941.95
3729,-6923916434040.297
3730,-4837370021347.122
3731,-5863735585732.161
3732,-68294901166438.6
3733,-3215802436021.7617
3734,-481043427777685.1
3735,-4635876366407.724
3736,-300437726340664.75
3737,-61878498899330.8
3738,-4382362264086.2837
3739,-65551835876115.016
3740,-332898156717678.25
3741,-54732011825922.58
3742,-22120360795947.656
3743,-435316751171212.6
3744,-38941759740191.625
3745,-170459828580769.8
3746,-297821704754021.8
3747,-69272498234037.82
3748,-6072784747213.619
3749,-225131753999064.03
3750,-1009501751375759.2
3751,-334482687461220.2
3752,-170487195590025.88
3753,-47467736976350.35
3754,-3927432574320.2104
3755,-95861750532973.1
3756,-9835865918558.912
3757,-2616792377100.6504
3758,-115776485372985.06
3759,-443206077755850.7
3760,-7886574803387843.0
3761,-7459391625807.701
3762,-270640626069927.3
3763,-157302291080291.8
3764,-1423088403905497.5
3765,-120175578202683.31
3766,-60009029916662.65
3767,-242057346932657.53
3768,-7211603765734.747
3769,-237453571077759.06
3770,-142070650394182.03
3771,-97564081422707.08
3772,-125815772285921.25
3773,-118422525074088.84
3774,-691097491713400.1
3775,-7714826682241.237
3776,-174337998429375.38
3777,-6809309260914.577
3778,-98187087986855.77
3779,-105707545595992.53
3780,-6071021874953.197
3781,-16913020219328.928
3782,-113664766091231.73
3783,-186987383966611.78
3784,-6044228466886.883
3785,-10454607699265.322
3786,-230251982845868.2
3787,-119370008463416.4
3788,-67540772273932.73
3789,-334187255046645.6
3790,-10310583187786.273
3791,-172232535942726.2
3792,-582243651287947.9
3793,-126605428647958.02
3794,-67032633502453.94
3795,-84045977787862.5
3796,-108064285261127.66
3797,-39382732692187.4
3798,-975943982967833.5
3799,-177362514969791.56
3800,-1.0883671531892277e+17
3801,-383588247113573.75
3802,-113608717797177.64
3803,-118382908237536.61
3804,-6438085439366.869
3805,-170486477415063.78
3806,-170465462574024.78
3807,-218105411740345.78
3808,-4133745882921.8843
3809,-43837200845633.31
3810,-85383365550998.64
3811,-2882848016767.9844
3812,-245736529021645.47
3813,-172555643078638.75
3814,-7379188516800.346
3815,-370918313844139.44
3816,-5104889213877.633
3817,-72604529181344.14
3818,-10457457125107.914
3819,-2344609998266.3564
3820,-5911308406910.748
3821,-70712519631617.83
3822,-10457429279618.686
3823,-6718908310280.256
3824,-622744240963720.6
3825,-118372154926935.14
3826,-11631540755339.125
3827,-83520313068647.31
3828,-181259271264303.22
3829,-137948944863050.81
3830,-417264100568421.0
3831,-202359767482663.78
3832,-437171740915712.8
3833,-1001015445764333.2
3834,-242719159050212.56
3835,-119647350452083.42
3836,-16110451717049.56
3837,-4531254498570.7
3838,-366757456294357.44
3839,-19931161215116.914
3840,-845347900189741.8
3841,-207829025184134.22
3842,-170590360070241.6
3843,-37420697856951.055
3844,-153853216067408.16
3845,-30928884592436.996
3846,-69704203799505.4
3847,-2299078777452.1743
3848,-210435404146107.72
3849,-29594733806252.36
3850,-37652019695942.12
3851,-183191169207295.97
3852,-6885171700137.309
3853,-202608344226462.2
3854,-200477064504962.28
3855,-461337291470420.2
3856,-331288991613909.8
3857,-419633944389046.6
3858,-500382622069064.0
3859,-312194102706195.2
3860,-477928695020027.8
3861,-21260460589087.4
3862,-5278942912335.866
3863,-89824156583133.97
3864,-349361231319976.4
3865,-160448049587239.8
3866,-3729616667173.3438
3867,-82940800131094.38
3868,-322450655259217.0
3869,-29588843242044.25
3870,-61358215586297.67
3871,-145265440763504.66
3872,-203870403371916.34
3873,-321840716023168.44
3874,-240077589453924.38
3875,-39065325630853.68
3876,-573784616665446.8
3877,-170838161664646.22
3878,-7985309117889.432
3879,-280899062110398.47
3880,-121965854752234.17
3881,-296457890759525.3
3882,-224416251316518.34
3883,-55893414184851.09
3884,-114801843662554.33
3885,-74218489658622.9
3886,-3597148897460.7173
3887,-124382265814978.62
3888,-244594788384676.16
3889,-2964932800220626.5
3890,-36771137602070.64
3891,-124014926345232.19
3892,-109104331378670.27
3893,-68197158794550.17
3894,-6649628144029.107
3895,-61361986329240.375
3896,-245503701909393.53
3897,-7236957262885.404
3898,-9348875869039.016
3899,-70293173373329.67
3900,-122753510285208.83
3901,-9204295897150.186
3902,-391824976943701.8
3903,-7746388810182.203
3904,-197129073385517.3
3905,-18182664833055.86
3906,-82090472105583.58
3907,-121251091849633.16
3908,-53450103661448.19
3909,-6807249662143.548
3910,-18740195853215.45
3911,-150273536472951.06
3912,-133575787680300.34
3913,-7592558804640.52
3914,-212252417389677.56
3915,-39132086901049.016
3916,-116008168151139.98
3917,-331394605527407.06
3918,-558523955612545.5
3919,-131809618024840.12
3920,-10646372567314.945
3921,-303102964546696.1
3922,-8990126605286.4
3923,-18602006306783.523
3924,-236638970687783.34
3925,-69273496070601.02
3926,-6016712074244.559
3927,-70176646178778.984
3928,-8264170980424.024
3929,-246505439135488.16
3930,-5130840426407.819
3931,-60307949852681.97
3932,-11739530826038.324
3933,-137812409926591.28
3934,-8378002892939.275
3935,-9347745115872.012
3936,-10030254873712.326
3937,-96864508276237.86
3938,-130317499382009.88
3939,-305748099649165.9
3940,-68990465786851.664
3941,-291826342283395.25
3942,-78669737632870.72
3943,-192212533137304.34
3944,-86902638166597.39
3945,-354596260946998.25
3946,-4191073881123.519
3947,-105735786198925.19
3948,-75766276967413.62
3949,-95114850209219.88
3950,-166129616399461.2
3951,-3474773621028.079
3952,-225209237749437.12
3953,-122969151056860.95
3954,-288341561481444.2
3955,-80251041497143.06
3956,-189975062056694.28
3957,-5728505744167.868
3958,-2184663206844219.0
3959,-105887799237196.14
3960,-135690315976369.66
3961,-457168302890917.8
3962,-203236578153282.9
3963,-13896216662138.617
3964,-474492685639815.94
3965,-135724297573314.06
3966,-93269967444576.66
3967,-70014863815190.664
3968,-505010700240576.75
3969,-297648880276222.56
3970,-70455736327077.33
3971,-217224595748159.12
3972,-4349325263670.0615
3973,-2127686799785990.5
3974,-111382138489019.94
3975,-29621034864803.098
3976,-122430481621249.05
3977,-169795010285402.38
3978,-66923727138531.73
3979,-118535169112080.28
3980,-3997510603487.511
3981,-9099539400814.326
3982,-108157184736481.86
3983,-80364454201101.11
3984,-5717552447564.579
3985,-19745491037197.2
3986,-1110734259248731.5
3987,-5311703856506.532
3988,-75746252555679.61
3989,-14877556702707.994
3990,-7476676816060.269
3991,-8553936902409.96
3992,-139923349661681.55
3993,-188085821994666.4
3994,-16175885315751.322
3995,-3390126891485.4604
3996,-50688712926094.9
3997,-1.3818368688665294e+16
3998,-61345758908917.46
3999,-152239995404960.38
4000,-153300711682280.97
4001,-102642722148177.06
4002,-108067543278559.56
4003,-7600220978703.024
4004,-114545989256848.16
4005,-89116714726843.78
4006,-131463742012562.16
4007,-469999072209015.5
4008,-128033742268109.1
4009,-4436325124617.047
4010,-7612480134124.254
4011,-226692114074975.94
4012,-405038660861787.56
4013,-1568861398118857.5
4014,-9080352397160.326
4015,-10889929872255.73
4016,-11882678096913.623
4017,-2445621898351.119
4018,-4270788133729.429
4019,-18046598998977.727
4020,-1784698637187343.8
4021,-8305355081219.786
4022,-89546119353842.08
4023,-57162881972935.83
4024,-75731895809835.94
4025,-115056300049491.64
4026,-184380827367642.4
4027,-4503978555832.494
4028,-194139341320987.62
4029,-122693615485574.34
4030,-222476408900047.03
4031,-739402674932777.4
4032,-114162758279068.55
4033,-61699059285520.36
4034,-68355662005307.62
4035,-7.007152415345875e+17
4036,-7737675870040.9795
4037,-75752043562766.34
4038,-557433957758495.4
4039,-5739027537153.951
4040,-101814478020476.02
4041,-244415494557226.53
4042,-18936496405716.363
4043,-5803908180192814.0
4044,-5034809551816.282
4045,-11400942746516.762
4046,-115248879166873.2
4047,-3583289076379.3027
4048,-7167135298413.383
4049,-11928297691552.494
4050,-95883814738313.6
4051,-405636188055443.7
4052,-106818289634616.17
4053,-1.0677430241012054e+16
4054,-3.7124688842956563e+17
4055,-61344975511475.91
4056,-66106274436703.875
4057,-14654396193597.504
4058,-229990034403717.16
4059,-129735394140293.67
4060,-118378566377500.19
4061,-3.6124280639881306e+17
4062,-12463734548761.805
4063,-69041950041519.64
4064,-293321385186415.5
4065,-173518498790883.16
4066,-118365412696410.23
4067,-42606484952539.19
4068,-179683847934437.56
4069,-303145087747808.75
4070,-54901611818759.28
4071,-5.219761675776154e+16
4072,-25348312939865.645
4073,-79205275007256.23
4074,-5626848950541.792
4075,-103148919014145.83
4076,-15695044367614.309
4077,-389751653681288.8
4078,-300431383635300.75
4079,-157714472758471.25
4080,-6286099767967.222
4081,-9971157386083.035
4082,-41872547576013.68
4083,-132556792467915.02
4084,-109106568026240.58
4085,-285104162935675.25
4086,-3953069382634.1084
4087,-5728769804012.899
4088,-249822696244992.12
4089,-5921803333617.432
4090,-148491875556424.22
4091,-2191674761583.5225
4092,-232108766734524.78
4093,-497467941362742.1
4094,-24998561906861.23
4095,-76824288570989.52
4096,-2.0788235623417172e+16
4097,-18706528762082.95
4098,-6788034160048.271
4099,-112119312955175.83
4100,-120756937672805.8
4101,-78778295161223.5
4102,-274336775814243.38
4103,-79052951978069.02
4104,-310293113723960.8
4105,-10457333350242.639
4106,-57289005590434.03
4107,-3872664831159.6245
4108,-29592370812297.906
4109,-98995775709062.67
4110,-95888278473169.4
4111,-6575370202884.217
4112,-12253995615556.736
4113,-87015418129734.38
4114,-68370904875781.375
4115,-193965547536407.3
4116,-6438889929455.583
4117,-246114165439613.72
4118,-198486524573135.97
4119,-72005485101144.1
4120,-390765057230074.9
4121,-7236744762737.76
4122,-353708298253229.75
4123,-297629664504234.44
4124,-119565524571826.44
4125,-88766567889557.8
4126,-6683900649324.938
4127,-20694280095012.855
4128,-143068997156833.75
4129,-13449152851549.562
4130,-95762297786013.8
4131,-10420271353127.035
4132,-5605822890381.988
4133,-98053585092927.19
4134,-271907876239201.16
4135,-168999234442204.84
4136,-107256644226350.52
4137,-107818468387575.69
4138,-34511885315989.914
4139,-3717613619481.7583
4140,-75980236545669.23
4141,-1.203885038206223e+17
4142,-143255894763412.47
4143,-97316232550756.6
4144,-4020043487381.2393
4145,-68351858749605.0
4146,-154922124697182.28
4147,-187651130474153.4
4148,-33850700902713.74
4149,-51561832757810.56
4150,-9446306664301.209
4151,-558127445483000.25
4152,-133023862964213.6
4153,-13484749816109.496
4154,-7614795088455.293
4155,-120546352037421.33
4156,-11060268826484.14
4157,-153264701226508.56
4158,-56745439148657.48
4159,-111898222147831.11
4160,-66816562730964.88
4161,-113132748288676.25
4162,-11961046607833.453
4163,-9676189769907.736
4164,-6957711675153.181
4165,-6264054704794.761
4166,-5201698362692.324
4167,-17870229819538.113
4168,-118384055796876.81
4169,-4136075109077.107
4170,-342250904605641.94
4171,-813254701087839.4
4172,-5983541425191.57
4173,-114014367373259.86
4174,-118400598923975.94
4175,-1087363665062852.4
4176,-12082465525552.46
4177,-380186786505094.7
4178,-206207632951450.06
4179,-573066098280982.4
4180,-2901289424197947.0
4181,-159005135749689.1
4182,-13138235626861.494
4183,-381448081378146.56
4184,-35849275089265.78
4185,-42694357688897.734
4186,-5332366348920.321
4187,-75751296429659.64
4188,-128018484240650.81
4189,-319525625610811.06
4190,-7943024662873.297
4191,-11331122376571.734
4192,-505856830982148.4
4193,-10151991900335.34
4194,-2292370038603898.5
4195,-5817240797153862.0
4196,-8.030097437879568e+16
4197,-457155520606620.2
4198,-310157828751130.75
4199,-4825083326107.475
4200,-282525602138166.6
4201,-9602177608160.326
4202,-92007694820865.66
4203,-222031834871953.94
4204,-1.863546945408628e+16
4205,-529319983034598.75
4206,-195466975327594.3
4207,-9578291462969.496
4208,-10641542364211.713
4209,-138048182171775.27
4210,-235319696462915.34
4211,-322453279238105.3
4212,-12387956211329.406
4213,-37364271534336.84
4214,-347983011816727.44
4215,-184388984038329.94
4216,-8.006564249125285e+16
4217,-3706897830797.633
4218,-5930219244563.177
4219,-18700314733805.957
4220,-11675433316855.11
4221,-398406850535204.9
4222,-5671305920070.575
4223,-148593732240828.56
4224,-366485822833662.94
4225,-183061351366806.53
4226,-5688067580545.065
4227,-3937169998545.267
4228,-5940833531501.15
4229,-2149494589111.2944
4230,-1.2136753820666852e+16
4231,-708369634791049.4
4232,-75760345493038.28
4233,-353763783702835.6
4234,-238005724116681.78
4235,-5.613345567744773e+16
4236,-67087727306266.98
4237,-99967835138973.48
4238,-9011347147357.826
4239,-133013100814567.45
4240,-1040613389840009.4
4241,-6630890527728.559
4242,-1293454934405019.5
4243,-79480933790591.48
4244,-6577405865056.683
4245,-155855958122886.62
4246,-4831708737446.864
4247,-221749691446871.8
4248,-3864362303694.35
4249,-10223369464082.664
4250,-800290661065531.0
4251,-5443721912336.367
4252,-285929094698685.5
4253,-5024765881249.96
4254,-62313330327728.016
4255,-119335194066088.64
4256,-388125991297435.56
4257,-12526137597586.807
4258,-1.6075757505915427e+17
4259,-16474649734958.18
4260,-5985463433924.909
4261,-851003483086376.6
4262,-1919804680634.733
4263,-1070648486939287.2
4264,-183331946404615.8
4265,-9003279507825.488
4266,-10816846567108.404
4267,-7384878353178.615
4268,-8475640117389.092
4269,-33397756772906.598
4270,-111358118650522.34
4271,-312994226549479.2
4272,-168925920147573.47
4273,-123161925050277.02
4274,-156652749896513.2
4275,-93340952871405.62
4276,-33044864406680.035
4277,-9642062144135.55
4278,-380460046930257.2
4279,-4921249145793.0205
4280,-118767225423214.89
4281,-147272768746858.1
4282,-6822649991517.491
4283,-103883449431620.0
4284,-11657826488184.28
4285,-118453068393006.52
4286,-530497645727971.94
4287,-32769256966212.49
4288,-14797473314083.527
4289,-7137633549609.276
4290,-170463053421612.97
4291,-170463053421575.97
4292,-7869317788644.9375
4293,-6330814075832.286
4294,-3826618861064.01
4295,-118383408817861.9
4296,-6819111513819.394
4297,-10472868872134.924
4298,-7726985561029.453
4299,-107277292029386.42
4300,-422325130420189.94
4301,-70251258727082.79
4302,-6811405115116.686
4303,-313918943843471.94
4304,-170188317791078.88
4305,-4543931859781.855
4306,-421734298380474.75
4307,-485511750800821.4
4308,-293012896537811.75
4309,-290903442412810.75
4310,-309769747383951.6
4311,-6572759565510.691
4312,-678393498025800.4
4313,-145126768373574.16
4314,-5992555325249.751
4315,-171782178684121.88
4316,-245502436454679.66
4317,-7920125350075.2
4318,-6044238449113.325
4319,-160023333073695.38
4320,-8625056580530.933
4321,-26996281625375.47
4322,-5476723907192.568
