,y_hat
3910,709247.1591175444
3911,2157143.5045666145
3912,537228.4956026128
3913,510987.70476178353
3914,847597.7793418134
3915,600937.0627676928
3916,496418.1624372633
3917,759630.5128593782
3918,1194068.4854497227
3919,374394.18215527583
3920,464044.8294517171
3921,396489.24660246883
3922,503299.27034592617
3923,924507.2895296435
3924,697982.0078065521
3925,307112.50185241376
3926,429186.80285450886
3927,376639.5427576235
3928,475050.2490852643
3929,901240.9892059956
3930,459385.6944482081
3931,233039.92176713882
3932,433923.5588268591
3933,485983.40406158974
3934,529012.3527285429
3935,520482.75690657215
3936,324938.66134868795
3937,902366.6784489334
3938,378551.6931975938
3939,437549.5815238128
3940,489839.7917483413
3941,444171.84075063124
3942,284205.92179934017
3943,515057.3031286276
3944,771072.9009435768
3945,716604.7217528231
3946,388052.15865613014
3947,810138.8655384257
3948,229439.81302810123
3949,348895.9576941142
3950,534630.0962739364
3951,427551.1287877264
3952,411404.60121539835
3953,659381.3566063112
3954,526813.950586159
3955,401126.7099080348
3956,534314.370081601
3957,517249.083294065
3958,762366.6209872907
3959,506456.8203106561
3960,436246.7763001297
3961,568130.0794089285
3962,322151.3571733069
3963,614685.0967533673
3964,877517.0787697112
3965,446689.54046791664
3966,287051.98004942376
3967,496899.4200562066
3968,1282472.998888751
3969,465685.8219609673
3970,620303.7269171239
3971,862578.4925922386
3972,494592.4483321076
3973,523551.7506200345
3974,545483.533507343
3975,491289.2399387871
3976,411771.4455422823
3977,403666.5960396506
3978,425832.55412954825
3979,449656.370604688
3980,338397.9577502423
3981,339165.13795680203
3982,429580.1327099374
3983,746748.0323571621
3984,618592.1713789019
3985,973675.291950157
3986,390859.8026485741
3987,431763.1568462536
3988,330123.3138759843
3989,354666.5361043707
3990,673424.1321774259
3991,426635.80612122186
3992,614600.6705841426
3993,1100146.1652548783
3994,619657.2884552553
3995,240531.81285606956
3996,341673.12939329015
3997,518563.60675969307
3998,677354.4224013307
3999,379959.4466616072
4000,472693.52438734577
4001,424460.76918368286
4002,304260.5781994537
4003,272220.48664191645
4004,691027.401880828
4005,236184.06231298918
4006,490146.96092361317
4007,482364.538351118
4008,411724.41856280924
4009,382189.08625343384
4010,542112.4883501406
4011,569002.1463783736
4012,475136.08141371247
4013,276186.4439806872
4014,956411.6961619649
4015,536986.4435528475
4016,551423.1395018533
4017,303346.9801837932
4018,469207.6099459264
4019,536513.0599833593
4020,1859417.1016065083
4021,535261.1351119409
4022,438545.58289555175
4023,518088.9553376523
4024,511582.62689406396
4025,450534.2302006098
4026,1627734.6371270556
4027,790169.8006743276
4028,622270.4137286405
4029,437709.01321652834
4030,698650.5937826183
4031,1269478.4451053469
4032,738228.4490619949
4033,1016434.5641461497
4034,301596.96825358516
4035,657692.5678456408
4036,342308.08303555637
4037,867344.6390346697
4038,985120.8929511259
4039,483088.8326202206
4040,623186.872603196
4041,371434.74087492295
4042,282621.4603139026
4043,1693065.6973492983
4044,305377.529982783
4045,460577.4580514717
4046,544054.9410710081
4047,452603.83403826744
4048,450464.11230082426
4049,412485.8335214793
4050,361437.16586767125
4051,777489.5761459447
4052,548614.2173584049
4053,404747.483662764
4054,1484399.402859923
4055,631654.761135688
4056,791284.7795252724
4057,381515.72015016153
4058,520400.78762437776
4059,538710.3556492398
4060,796363.2651392845
4061,583625.4095886564
4062,534438.0370852682
4063,600302.0829623729
4064,546781.501111665
4065,799699.8712799293
4066,338190.8731591637
4067,827529.3223789423
4068,490517.3097344772
4069,726526.34066441
4070,313252.82308308664
4071,521841.25678093685
4072,417947.7719051801
4073,413258.5242791055
4074,429760.3703601997
4075,369116.1769894586
4076,409804.01225291874
4077,673561.0512943933
4078,1620880.8080151058
4079,522049.8126447279
4080,416266.5991678925
4081,447407.16952637886
4082,1471518.365050069
4083,343591.1341555694
4084,694719.3445907889
4085,991109.249975786
4086,438186.6124727661
4087,364062.4800481844
4088,390066.98945006117
4089,468881.84850569954
4090,488802.4958969375
4091,371791.92455340613
4092,496285.05301445443
4093,1403325.885180368
4094,556427.4366757564
4095,508140.7045847897
4096,321728.9904421288
4097,382628.82800405385
4098,323054.1907608848
4099,396510.3695113066
4100,353539.28542049276
4101,299257.0491705453
4102,330705.2706206704
4103,366839.1579056174
4104,971070.6588957475
4105,845843.8035067235
4106,600851.322292449
4107,328920.1638009907
4108,395869.2853250234
4109,761874.1426416324
4110,292667.9093793247
4111,574437.7113728344
4112,348742.9818464713
4113,797827.2656257492
4114,318224.47840542626
4115,420694.39994111756
4116,483297.0949365238
4117,347660.90505993296
4118,542090.9362104926
4119,348380.50386653945
4120,867877.277000493
4121,372862.5966826676
4122,396519.78356811247
4123,770161.7588471053
4124,861155.4456866552
4125,354386.94168574427
4126,531417.8717884882
4127,563475.9403387649
4128,742468.7423920098
4129,554546.4509400588
4130,292557.60014440643
4131,498984.2182058531
4132,442531.4613612152
4133,484875.11159524607
4134,1052785.1285840776
4135,1069450.7619646748
4136,1061523.7213433092
4137,402657.8985487222
4138,495237.2510328261
4139,271746.1793716297
4140,536426.6713464882
4141,675111.7425329717
4142,759686.9911523409
4143,559638.1642937018
4144,476710.17594046047
4145,481423.6137361835
4146,403834.9692772849
4147,396854.0047352409
4148,531950.4723593786
4149,583002.7189073181
4150,429445.36388224945
4151,940299.5422028181
4152,561026.5995730736
4153,347420.34130884334
4154,509619.39142104465
4155,475718.5205661432
4156,374599.0362258774
4157,390516.3589561075
4158,322135.93957733456
4159,758169.9719931213
4160,755561.5672894468
4161,333619.06484408607
4162,321221.8940963013
4163,365127.4242469588
4164,499186.42341786606
4165,406132.79404027096
4166,432976.7319970348
4167,525779.6302381186
4168,645992.3407812596
4169,454875.3825174025
4170,1193852.4978442085
4171,532267.9242170729
4172,501368.6070195345
4173,332999.3972820848
4174,471685.3641351754
4175,921117.5820833757
4176,484037.43952702126
4177,1866383.163056211
4178,683632.9756342799
4179,1047483.3271243948
4180,135293.05693941092
4181,574373.0286279821
4182,404744.7468324292
4183,1333252.129474034
4184,494201.8278959726
4185,274705.7444441431
4186,560335.7286684172
4187,974162.3122185415
4188,685500.5858971993
4189,391193.6036025578
4190,415279.8247822879
4191,484556.52945561276
4192,672375.9540587547
4193,489885.980288358
4194,905421.1534952295
4195,1351129.0123096954
4196,1189290.6175522453
4197,551290.7130066061
4198,751203.5192270824
4199,339938.41425497475
4200,504724.79441007425
4201,407846.67644742597
4202,420686.42765640793
4203,603367.7707521725
4204,1099695.6403870932
4205,546070.5780898228
4206,752127.254741103
4207,394666.3352115007
4208,581889.0244268912
4209,931932.4050103002
4210,511066.93110108003
4211,1107575.763179679
4212,537322.3307324124
4213,600967.2851797936
4214,772015.362385316
4215,1353444.888925788
4216,2472703.9238014566
4217,386883.1057587544
4218,504590.08283103805
4219,584528.2851928961
4220,486157.5182892328
4221,523145.89473534055
4222,358861.3287506547
4223,498370.38378262805
4224,2095670.3506124797
4225,825217.092516635
4226,484669.0807043025
4227,454306.16603752447
4228,505545.42771595326
4229,280318.72518037946
4230,1310899.569396526
4231,1320153.6543149522
4232,505640.65104061575
4233,547116.6982219407
4234,889552.3492002542
4235,1206327.311083295
4236,267563.5560277415
4237,524893.9790485058
4238,598729.3864986197
4239,772868.0797780475
4240,2030640.662151942
4241,364260.240673706
4242,1310528.6668738439
4243,1018867.6847617148
4244,577263.3588423277
4245,287775.68275496404
4246,304890.6553094427
4247,399234.4509425571
4248,423656.97361432854
4249,422514.3622842259
4250,1234235.2196088901
4251,347166.29497589933
4252,727148.4331126077
4253,488698.8999011356
4254,518170.102237742
4255,417797.35206984985
4256,547610.2722477368
4257,372160.39874275733
4258,659027.0061916525
4259,322516.214984246
4260,249824.43473157068
4261,1332695.202174297
4262,519020.70718564244
4263,416804.89876076573
4264,426976.1066541412
4265,539290.6777939124
4266,532497.1476653737
4267,641818.2899110643
4268,567089.8374557032
4269,351464.2853931121
4270,622730.3156505435
4271,1015936.7783503768
4272,567733.7095503898
4273,378466.6621037775
4274,584943.5301079209
4275,346885.8393966799
4276,711381.1612444513
4277,594697.9053511107
4278,1462426.8871693946
4279,326670.680640204
4280,366776.1325251276
4281,551579.3465026985
4282,383646.35043409304
4283,799383.9904073114
4284,598087.4138020035
4285,445465.87946853845
4286,2767346.6678359886
4287,577547.2999989956
4288,424533.3715493911
4289,770069.8371955312
4290,596370.5483199288
4291,617363.066413078
4292,556457.8790543063
4293,504501.11729027587
4294,421240.50762511033
4295,256726.7733366261
4296,469061.8860473302
4297,331839.9928041082
4298,497436.5605822182
4299,377607.10693174193
4300,1327626.4022374426
4301,488623.9383779491
4302,510033.6486201285
4303,1109071.8504483416
4304,398074.68733096065
4305,483608.22139617626
4306,659802.9903556223
4307,1199956.564419218
4308,578468.5476121185
4309,868486.3757191391
4310,1740245.4652059958
4311,361530.48588502523
4312,367106.1134314365
4313,431344.74949547317
4314,468694.45761064545
4315,573694.3775559748
4316,937165.9621972371
4317,506889.06109962054
4318,492946.77307368617
4319,525373.2873363694
4320,481185.5478022429
4321,419701.42855204444
4322,463374.98663433496
